15419,Celorico de Basto,PRT,Braga,20098,41.3869,-8.0022
15420,Libertyville,USA,Illinois,20205,42.287,-87.967
15421,Durango,USA,Colorado,20203,37.2659,-107.8782
15422,Fot,HUN,Pest,19674,47.6092,19.1928
15423,Bad Krozingen,DEU,Baden-Wurttemberg,19644,47.9181,7.7025
15424,Snina,SVK,Presovsky,19855,48.9881,22.1567
15425,Shenandoah,USA,Louisiana,20192,30.4019,-91.002
15426,Pikalevo,RUS,Leningradskaya Oblast',20183,59.5208,34.1514
15427,Affton,USA,Missouri,20187,38.5499,-90.3264
15428,Kotelnikovo,RUS,Volgogradskaya Oblast',20172,47.6333,43.1333
15429,Bichena,ETH,Amara,19916,10.45,38.2
15430,Millburn,USA,New Jersey,20179,40.7394,-74.324
15431,Abrisham,IRN,Esfahan,19406,32.555,51.5731
15432,Howard,USA,Wisconsin,20177,44.5703,-88.092
15433,Irlam,GBR,Salford,19933,53.445,-2.422
15434,Tamagawa,JPN,Saitama,19515,36.0661,139.3608
15435,Monmouth,USA,Oregon,20172,44.8505,-123.2283
15436,Ypsilanti,USA,Michigan,20171,42.2437,-83.6205
15437,Toprakkale,TUR,Osmaniye,20127,37.0639,36.1469
15438,Mokena,USA,Illinois,20159,41.5327,-87.8779
15439,Fort St. John,CAN,British Columbia,20155,56.2465,-120.8476
15440,Ebbw Vale,GBR,Blaenau Gwent,18558,51.7779,-3.2117
15441,Wildeshausen,DEU,Lower Saxony,19932,52.8931,8.4314
15442,Sesheke,ZMB,Western,20149,-17.4806,24.3064
15443,Pleasantville,USA,New Jersey,20149,39.39,-74.5169
15444,Metztitlan,MEX,Hidalgo,20123,20.6,-98.7667
15445,Haka,MMR,Sagaing,20000,22.9833,94.0167
15446,Bartow,USA,Florida,20147,27.8868,-81.8213
15447,Mithi,PAK,Sindh,20079,24.7333,69.8
15448,Ashland,USA,Kentucky,20146,38.4592,-82.6449
15449,Telgte,DEU,North Rhine-Westphalia,19925,51.9819,7.7856
15450,Miamisburg,USA,Ohio,20143,39.6323,-84.2725
15451,Lancing,GBR,West Sussex,18810,50.832,-0.319
15452,Ashland,USA,Ohio,20140,40.8668,-82.3156
15453,Rocky Hill,USA,Connecticut,20137,41.6572,-72.6632
15454,East Northport,USA,New York,20136,40.8792,-73.3232
15455,Qorasuv,UZB,Andijon,19454,40.7222,72.8872
15456,Grafton,AUS,New South Wales,19078,-29.6833,152.9333
15457,Muhlenberg,USA,Pennsylvania,20123,40.3955,-75.925
15458,Ogden,USA,New York,20120,43.1646,-77.822
15459,Naranjos,MEX,Veracruz,20073,21.3472,-97.6833
15460,Germantown,USA,Wisconsin,20116,43.2343,-88.1217
15461,Uetersen,DEU,Schleswig-Holstein,18496,53.6872,9.6692
15462,Giengen an der Brenz,DEU,Baden-Wurttemberg,19666,48.6217,10.245
15463,Brandys nad Labem-Stara Boleslav,CZE,Stredocesky Kraj,19255,50.1872,14.6633
15464,Guapiacu,BRA,Sao Paulo,20037,-20.795,-49.22
15465,Escanaba,USA,Michigan,20094,45.7477,-87.09
15466,Northwich,GBR,Cheshire West and Chester,19924,53.259,-2.518
15467,Charleston,USA,Illinois,20090,39.4842,-88.1781
15468,Glinde,DEU,Schleswig-Holstein,18443,53.5406,10.2111
15469,Kwinana,AUS,Western Australia,20086,-32.2394,115.7702
15470,Kasongo-Lunda,COD,Kwango,20060,-6.4796,16.83
15471,Zverevo,RUS,Rostovskaya Oblast',19456,48.02,40.12
15472,Brambleton,USA,Virginia,20081,38.9802,-77.5323
15473,Rayevskiy,RUS,Bashkortostan,20060,54.0674,54.9269
15474,Ennis,USA,Texas,20077,32.3255,-96.635
15475,Snellville,USA,Georgia,20077,33.8563,-84.0038
15476,Junqueiropolis,BRA,Sao Paulo,20066,-21.5147,-51.4336
15477,Zhosaly,KAZ,Qyzylorda,20065,45.4877,64.078
15478,Kuysinjaq,IRQ,Arbil,19878,36.0828,44.6286
15479,Sulphur,USA,Louisiana,20065,30.2286,-93.3565
15480,L'Assomption,CAN,Quebec,20065,45.8333,-73.4167
15481,Alagir,RUS,North Ossetia,20043,43.0417,44.2106
15482,Shakhunya,RUS,Nizhegorodskaya Oblast',20049,57.6833,46.6
15483,South St. Paul,USA,Minnesota,20060,44.8876,-93.0411
15484,Oregon,USA,Ohio,20055,41.6528,-83.4322
15485,Ban Tha Kham,THA,Surat Thani,19939,9.1059,99.2326
15486,Fish Hawk,USA,Florida,20054,27.8511,-82.2164
15487,Burnie,AUS,Tasmania,19385,-41.0636,145.8753
15488,Kyakhta,RUS,Buryatiya,20031,50.35,106.45
15489,Middleton,USA,Wisconsin,20034,43.1065,-89.5058
15490,Ferndale,USA,Michigan,20033,42.4592,-83.1314
15491,Rosamond,USA,California,20028,34.8658,-118.2154
15492,Wetherby,GBR,Leeds,19979,53.9276,-1.3839
15493,Brushy Creek,USA,Texas,20024,30.5125,-97.7388
15494,Yeppoon,AUS,Queensland,19003,-23.1333,150.7333
15495,Forest Park,USA,Georgia,20020,33.6209,-84.359
15496,Deblin,POL,Lubelskie,19513,51.5667,21.8614
15497,Gostynin,POL,Mazowieckie,19414,52.4167,19.4667
15498,Haya,SDN,Red Sea,20000,18.3461,36.3969
15499,La Canada Flintridge,USA,California,20009,34.2097,-118.2002
15500,Al Mijlad,SDN,Western Kordofan,19997,11.0337,27.7333
15501,Zemio,CAF,Haut-Mbomou,20000,5.0337,25.1333
15502,Torokszentmiklos,HUN,Jasz-Nagykun-Szolnok,19890,47.1833,20.4167
15503,Neviges,DEU,North Rhine-Westphalia,18937,51.3128,7.0869
15504,Ennigerloh,DEU,North Rhine-Westphalia,19829,51.8367,8.0256
15505,Safford,USA,Arizona,19987,32.8317,-109.7005
15506,Rocky River,USA,Ohio,19986,41.4703,-81.8526
15507,Usman,RUS,Lipetskaya Oblast',19956,52.05,39.7333
15508,Mpwapwa,TZA,Dodoma,19806,-6.35,36.4833
15509,Heusenstamm,DEU,Hesse,18973,50.0596,8.8068
15510,Merrick,USA,New York,19966,40.6515,-73.5535
15511,Saco,USA,Maine,19964,43.539,-70.4624
15512,West St. Paul,USA,Minnesota,19961,44.9018,-93.0858
15513,Greenwood,USA,Mississippi,19961,33.5126,-90.1993
15514,Mililani Mauka,USA,Hawaii,19955,21.4756,-157.9947
15515,Martha Lake,USA,Washington,19954,47.8479,-122.2327
15516,Blankenburg,DEU,Saxony-Anhalt,19817,51.7953,10.9622
15517,Spennymoor,GBR,Durham,19816,54.7,-1.59
15518,Aanekoski,FIN,Keski-Suomi,19919,62.6042,25.7264
15519,Volketswil,CHE,Zurich,18615,47.3906,8.6953
15520,Mapai,MOZ,Gaza,19932,-22.7306,32.0583
15521,Schopfheim,DEU,Baden-Wurttemberg,19645,47.6494,7.8247
15522,Pradopolis,BRA,Sao Paulo,19814,-21.3594,-48.0656
15523,Orinda,USA,California,19926,37.8808,-122.1791
15524,Valley,USA,Alabama,19926,32.8088,-85.1809
15525,Mead Valley,USA,California,19925,33.8333,-117.2852
15526,Helena,USA,Alabama,19925,33.2845,-86.8756
15527,Heniches'k,UKR,Khersons'ka Oblast',19869,46.1769,34.7989
15528,Cullman,USA,Alabama,19920,34.1777,-86.8407
15529,Schmalkalden,DEU,Thuringia,19732,50.7167,10.45
15530,Eschwege,DEU,Hesse,19606,51.1881,10.0528
15531,Senec,SVK,Bratislavsky,19410,48.2189,17.3997
15532,Ban Na San,THA,Surat Thani,19801,8.7997,99.3635
15533,Alamo,USA,Texas,19910,26.1811,-98.1177
15534,Hazlet,USA,New Jersey,19908,40.4265,-74.1711
15535,Sand Springs,USA,Oklahoma,19905,36.1342,-96.1284
15536,Cameron Park,USA,California,19902,38.6737,-120.9872
15537,White Oak,USA,Ohio,19900,39.2106,-84.6061
15538,Nizhnyaya Tura,RUS,Sverdlovskaya Oblast',19883,58.6208,59.8478
15539,Iiyama,JPN,Nagano,19800,36.8517,138.3656
15540,Tiverton,GBR,Devon,19544,50.903,-3.488
15541,Vernal,USA,Utah,19893,40.4517,-109.5379
15542,Castilho,BRA,Sao Paulo,19873,-20.8722,-51.4875
15543,Laurinburg,USA,North Carolina,19889,34.7597,-79.4781
15544,Ballenger Creek,USA,Maryland,19889,39.3807,-77.4205
15545,Saint-Lazare,CAN,Quebec,19889,45.4,-74.1333
15546,Kamiichi,JPN,Toyama,19805,36.7,137.3667
15547,Chestermere,CAN,Alberta,19887,51.05,-113.8225
15548,Painesville,USA,Ohio,19886,41.724,-81.2536
15549,Poperinge,BEL,Flanders,19718,50.8547,2.7256
15550,Sherwood,USA,Oregon,19879,45.3593,-122.8433
15551,Lake Zurich,USA,Illinois,19877,42.1955,-88.087
15552,Ba,FJI,Ba,18526,-17.5333,177.6833
15553,El Castillo de La Concepcion,NIC,Rio San Juan,19864,11.0178,-84.4011
15554,Comanesti,ROU,Bacau,19568,46.4132,26.4362
15555,Gubakha,RUS,Permskiy Kray,19831,58.8667,57.5833
15556,Hudson,USA,Massachusetts,19868,42.3887,-71.5465
15557,Ben Gardane,TUN,Medenine,19843,33.1404,11.22
15558,Volokolamsk,RUS,Moskovskaya Oblast',19824,56.0333,35.95
15559,Puerto Armuelles,PAN,Chiriqui,19763,8.2777,-82.8621
15560,Waldbrol,DEU,North Rhine-Westphalia,19543,50.8789,7.615
15561,General Martin Miguel de Guemes,ARG,Salta,19828,-24.6667,-65.05
15562,Scarborough,USA,Maine,19844,43.5911,-70.3682
15563,Camacupa,AGO,Bie,19828,-12.0196,17.47
15564,Ottawa,USA,Illinois,19839,41.3532,-88.8306
15565,Bourne,USA,Massachusetts,19839,41.723,-70.5819
15566,Lerdo de Tejada,MEX,Veracruz,19606,18.638,-95.5085
15567,Sil-li,PRK,P'yongnam,19463,39.488,125.464
15568,Itigi,TZA,Singida,19711,-5.6996,34.48
15569,Barrhead,GBR,East Renfrewshire,19813,55.8016,-4.388
15570,Ochtrup,DEU,North Rhine-Westphalia,19636,52.2056,7.1903
15571,Huntsville,CAN,Ontario,19816,45.3333,-79.2167
15572,Sulzbach-Rosenberg,DEU,Bavaria,19414,49.5,11.75
15573,Godo,JPN,Gifu,18812,35.4175,136.6086
15574,Sarstedt,DEU,Lower Saxony,19359,52.2394,9.8606
15575,Corner Brook,CAN,Newfoundland and Labrador,19806,48.9287,-57.926
15576,Molln,DEU,Schleswig-Holstein,19031,53.6269,10.6847
15577,Parma Heights,USA,Ohio,19790,41.3865,-81.7637
15578,Nyandoma,RUS,Arkhangel'skaya Oblast',19783,61.6667,40.2
15579,Karcag,HUN,Jasz-Nagykun-Szolnok,19732,47.3167,20.9333
15580,Monroe,USA,New York,19781,41.3043,-74.1941
15581,Mino,JPN,Gifu,19610,35.5447,136.9075
15582,Mahmudabad Nemuneh,IRN,Qazvin,19669,36.2886,49.9019
15583,Monroe,USA,Washington,19776,47.8595,-121.9852
15584,Selma,USA,Alabama,19775,32.4166,-87.0336
15585,Tahlequah,USA,Oklahoma,19773,35.9116,-94.9773
15586,Selden,USA,New York,19770,40.8699,-73.0462
15587,Mukaiengaru,JPN,Hokkaido,19751,44.0617,143.5281
15588,Brockport,USA,New York,19764,43.2137,-77.9404
15589,Calvillo,MEX,Aguascalientes,19742,21.85,-102.7167
15590,Southbury,USA,Connecticut,19754,41.4745,-73.2329
15591,Marsberg,DEU,North Rhine-Westphalia,19640,51.45,8.85
15592,Rockport,USA,Texas,19743,28.029,-97.0722
15593,Regente Feijo,BRA,Sao Paulo,19733,-22.2208,-51.3028
15594,Varpalota,HUN,Veszprem,19484,47.1972,18.1394
15595,Rio Segundo,ARG,Cordoba,19713,-31.6501,-63.9116
15596,Oschersleben,DEU,Saxony-Anhalt,19630,52.0167,11.25
15597,Cherry Hill,USA,Virginia,19731,38.5696,-77.2895
15598,Rybnoye,RUS,Ryazanskaya Oblast',19700,54.7333,39.5167
15599,Haslett,USA,Michigan,19721,42.7525,-84.402
15600,Tash-Komur,KGZ,Jalal-Abad,19310,41.35,72.2167
15601,Front Royal,USA,Virginia,19719,38.926,-78.1838
15602,Eupen,BEL,Wallonia,19526,50.6333,6.0333
15603,Babanusah,SDN,Western Kordofan,19700,11.3334,27.8
15604,Kufstein,AUT,Tirol,19223,47.5833,12.1667
15605,West Mifflin,USA,Pennsylvania,19699,40.3581,-79.9072
15606,Jakobstad,FIN,Pohjanmaa,19436,63.6667,22.7
15607,South Whitehall,USA,Pennsylvania,19686,40.6154,-75.5503
15608,Somerton,USA,Arizona,19684,32.6009,-114.699
15609,Naklo nad Notecia,POL,Kujawsko-Pomorskie,19507,53.1421,17.6018
15610,Dharmsala,IND,Himachal Pradesh,19034,32.2167,76.3167
15611,Ziar nad Hronom,SVK,Banskobystricky,19188,48.5919,18.8533
15612,Riverview,CAN,New Brunswick,19667,46.0613,-64.8052
15613,Sandbach,GBR,Cheshire East,17976,53.146,-2.367
15614,Yahotyn,UKR,Kyyivs'ka Oblast',19613,50.2569,31.7817
15615,Wangaratta,AUS,Victoria,19318,-36.3583,146.3125
15616,Momchilgrad,BGR,Kardzhali,19609,41.5272,25.4075
15617,Weil der Stadt,DEU,Baden-Wurttemberg,19205,48.7508,8.8706
15618,Lloydminster,CAN,Alberta,19645,53.2807,-110.035
15619,Burghausen,DEU,Bavaria,18701,48.1667,12.8333
15620,Keszthely,HUN,Zala,19387,46.7675,17.2463
15621,Horizon City,USA,Texas,19642,31.6799,-106.1903
15622,Narni,ITA,Umbria,19543,42.5167,12.5167
15623,Springfield Township,USA,Pennsylvania,19639,40.0986,-75.2016
15624,Montgomery,USA,Illinois,19638,41.7237,-88.3631
15625,Casa de Oro-Mount Helix,USA,California,19635,32.764,-116.9687
15626,Norton,USA,Massachusetts,19634,41.964,-71.1842
15627,Rawah,IRQ,Al Anbar,19629,34.4792,41.9083
15628,Ban Bueng,THA,Chon Buri,19346,13.314,101.1114
15629,Stillwater,USA,Minnesota,19627,45.0573,-92.8313
15630,Cherepanovo,RUS,Novosibirskaya Oblast',19610,54.2167,83.3667
15631,Eloy,USA,Arizona,19625,32.747,-111.5991
15632,Monroe,USA,Connecticut,19621,41.3379,-73.225
15633,Joliette,CAN,Quebec,19621,46.0167,-73.45
15634,Atasu,KAZ,Qaraghandy,19616,48.6903,71.6499
15635,Hechingen,DEU,Baden-Wurttemberg,19324,48.3517,8.9633
15636,Roznava,SVK,Kosicky,19190,48.6586,20.5314
15637,Upper Allen,USA,Pennsylvania,19606,40.1801,-76.9807
15638,Rio Rico,USA,Arizona,19601,31.4957,-110.9886
15639,Brigham City,USA,Utah,19601,41.5034,-112.0454
15640,Sukumo,JPN,Kochi,19532,32.9389,132.7261
15641,Yershov,RUS,Saratovskaya Oblast',19590,51.35,48.2833
15642,Hemmingen,DEU,Lower Saxony,18998,52.3236,9.7256
15643,Heinola,FIN,Paijat-Hame,19575,61.2028,26.0319
15644,Capela do Alto,BRA,Sao Paulo,19482,-23.4706,-47.7347
15645,Upper St. Clair,USA,Pennsylvania,19592,40.3336,-80.0842
15646,Murrysville,USA,Pennsylvania,19590,40.4456,-79.6555
15647,Candelaria,CUB,Artemisa,19523,22.7439,-82.9581
15648,Pidhorodne,UKR,Dnipropetrovs'ka Oblast',19524,48.5737,35.0966
15649,Prunedale,USA,California,19584,36.8064,-121.6555
15650,Brainerd,USA,Minnesota,19583,46.3553,-94.1982
15651,Hauppauge,USA,New York,19580,40.8217,-73.2119
15652,Rhede,DEU,North Rhine-Westphalia,19328,51.8333,6.7006
15653,Yellowknife,CAN,Northwest Territories,19569,62.4709,-114.4053
15654,Essen,BEL,Flanders,19162,51.4678,4.47
15655,Haiger,DEU,Hesse,19378,50.7422,8.2039
15656,Tole Bi,KAZ,Zhambyl,19551,43.6808,73.7628
15657,Syosset,USA,New York,19559,40.8156,-73.502
15658,Stowmarket,GBR,Suffolk,19280,52.19,1
15659,Baldwin,USA,Pennsylvania,19554,40.369,-79.9668
15660,Monkseaton,GBR,North Tyneside,19044,55.043,-1.459
15661,Bethel,USA,Connecticut,19551,41.3747,-73.3928
15662,Tapalpa,MEX,Jalisco,19506,19.9445,-103.7585
15663,Terek,RUS,Kabardino-Balkariya,19494,43.4833,44.1333
15664,Beloyarskiy,RUS,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,19542,63.7167,66.6667
15665,Norak,TJK,Khatlon,18950,38.3883,69.325
15666,Anna,USA,Texas,19541,33.347,-96.5503
15667,Kos,GRC,Notio Aigaio,19244,36.8442,27.1572
15668,Borna,DEU,Saxony,19229,51.1167,12.5
15669,Meadowbrook,USA,Virginia,19532,37.4301,-77.474
15670,Bad Aibling,DEU,Bavaria,19100,47.865,12.0097
15671,Seesen,DEU,Lower Saxony,19340,51.8931,10.1783
15672,Danville,USA,Kentucky,19529,37.6418,-84.7777
15673,Szigethalom,HUN,Pest,17596,47.3228,19.0128
15674,Buckeburg,DEU,Lower Saxony,19245,52.2608,9.0492
15675,Romsey,GBR,Hampshire,19441,50.989,-1.4966
15676,Bad Berleburg,DEU,North Rhine-Westphalia,19446,51.0497,8.4
15677,Squamish,CAN,British Columbia,19512,49.7017,-123.1589
15678,Shimomura,JPN,Nagano,19224,36.0697,138.0803
15679,Zossen,DEU,Brandenburg,19403,52.2167,13.4497
15680,South Burlington,USA,Vermont,19509,44.4622,-73.2203
15681,Kovylkino,RUS,Mordoviya,19488,54.0333,43.9167
15682,Kempston,GBR,Bedford,19440,52.114,-0.497
15683,Traiskirchen,AUT,Niederosterreich,18858,48.0189,16.2922
15684,Regensdorf,CHE,Zurich,18253,47.4383,8.4744
15685,North Liberty,USA,Iowa,19501,41.7438,-91.611
15686,Vincennes,USA,Indiana,19498,38.676,-87.5102
15687,Ardon,RUS,North Ossetia,19412,43.1667,44.2833
15688,Zatec,CZE,Ustecky Kraj,19047,50.3273,13.5459
15689,Kantharalak,THA,Sisaket,19392,14.6536,104.6278
15690,East Dereham,GBR,Norfolk,18609,52.681,0.94
15691,Mayen,DEU,Rhineland-Palatinate,19144,50.3333,7.2167
15692,Abbeville,USA,Louisiana,19470,29.975,-92.1265
15693,Vila Real de Santo Antonio,PRT,Faro,19156,37.2,-7.4167
15694,Tettnang,DEU,Baden-Wurttemberg,19198,47.6708,9.5875
15695,Lodeynoye Pole,RUS,Leningradskaya Oblast',19458,60.7333,33.55
15696,Bourbonnais,USA,Illinois,19462,41.183,-87.878
15697,Starodub,RUS,Bryanskaya Oblast',18615,52.5833,32.7667
15698,Mullheim,DEU,Baden-Wurttemberg,19127,47.8083,7.6308
15699,Apollo Beach,USA,Florida,19457,27.7618,-82.4002
15700,Ramsbottom,GBR,Bury,17872,53.6484,-2.3169
15701,Lancut,POL,Podkarpackie,17749,50.0687,22.2291
15702,Matteson,USA,Illinois,19448,41.5095,-87.7468
15703,Riviere-du-Loup,CAN,Quebec,19447,47.8333,-69.5333
15704,Lake Forest,USA,Illinois,19446,42.238,-87.8596
15705,Pariquera-Acu,BRA,Sao Paulo,19391,-24.715,-47.8811
15706,Cobourg,CAN,Ontario,19440,43.9667,-78.1667
15707,Old Jamestown,USA,Missouri,19439,38.8394,-90.2847
15708,Kolbermoor,DEU,Bavaria,18505,47.85,12.0667
15709,Dalanzadgad,MNG,Omnogovi,19396,43.57,104.4258
15710,Vellmar,DEU,Hesse,18134,51.3588,9.4677
15711,Angleton,USA,Texas,19431,29.1718,-95.4291
15712,Fairwood,USA,Washington,19428,47.4467,-122.143
15713,Bad Tolz,DEU,Bavaria,18802,47.7603,11.5567
15714,Pultusk,POL,Mazowieckie,19229,52.7025,21.0828
15715,Dorchester,GBR,Dorset,19060,50.7154,-2.4367
15716,Bad Pyrmont,DEU,Lower Saxony,19090,51.9867,9.2636
15717,Canby,USA,Oregon,19393,45.2653,-122.6866
15718,Balta,UKR,Odes'ka Oblast',19353,47.9361,29.6225
15719,Juquia,BRA,Sao Paulo,19359,-24.3208,-47.6347
15720,Wendell,USA,North Carolina,19382,35.7823,-78.3962
15721,San Vito dei Normanni,ITA,Puglia,19095,40.6556,17.7036
15722,Wittlich,DEU,Rhineland-Palatinate,18995,49.9869,6.8897
15723,Monte Azul Paulista,BRA,Sao Paulo,19304,-20.9072,-48.6414
15724,Paranapanema,BRA,Sao Paulo,19357,-23.3886,-48.7228
15725,Izra`,SYR,Dar`a,19158,32.8567,36.2469
15726,Frankfort,USA,Illinois,19373,41.4887,-87.8361
15727,Laconia,USA,New Hampshire,19371,43.5724,-71.4775
15728,Haldensleben,DEU,Saxony-Anhalt,19247,52.2833,11.4167
15729,Holtsville,USA,New York,19365,40.8124,-73.0447
15730,Stevenson Ranch,USA,California,19364,34.3894,-118.5885
15731,Bergneustadt,DEU,North Rhine-Westphalia,18865,51.0333,7.65
15732,Karuizawa,JPN,Gunma,19234,36.3483,138.5969
15733,Motomachi,JPN,Hokkaido,19300,43.8236,144.1072
15734,Silverthorne,USA,Colorado,19344,39.656,-106.0867
15735,Rosedale,USA,Maryland,19336,39.3266,-76.5084
15736,Ayaviri,PER,Puno,19310,-14.8818,-70.5901
15737,Ban Mae Kha Tai,THA,Chiang Mai,18564,18.7433,98.964
15738,Concord,USA,Massachusetts,19323,42.462,-71.3639
15739,Moncao,PRT,Viana do Castelo,19230,42.0733,-8.48
15740,Sheridan,USA,Wyoming,19320,44.7962,-106.9643
15741,Kirovgrad,RUS,Sverdlovskaya Oblast',19277,57.4333,60.0667
15742,Soure,PRT,Coimbra,19245,40.05,-8.6333
15743,Lebedyan,RUS,Lipetskaya Oblast',19288,53.0116,39.1281
15744,Pastavy,BLR,Vitsyebskaya Voblasts',19300,55.1167,26.8333
15745,Durant,USA,Oklahoma,19315,33.9957,-96.3938
15746,Linda,USA,California,19314,39.1241,-121.5421
15747,Sylvania,USA,Ohio,19311,41.71,-83.7091
15748,Veresegyhaz,HUN,Pest,18654,47.6569,19.2847
15749,Dolyns'ka,UKR,Kirovohrads'ka Oblast',19287,48.1111,32.7648
15750,Lebach,DEU,Saarland,19006,49.41,6.91
15751,Bakal,RUS,Chelyabinskaya Oblast',19264,54.9333,58.8
15752,Kronberg,DEU,Hesse,18311,50.1797,8.5085
15753,Corning,USA,New York,19296,42.147,-77.0561
15754,Horseheads,USA,New York,19293,42.1625,-76.794
15755,Puttlingen,DEU,Saarland,18510,49.2833,6.8833
15756,Pfullingen,DEU,Baden-Wurttemberg,18654,48.4656,9.2261
15757,Sommerda,DEU,Thuringia,19034,51.1617,11.1169
15758,Lgov,RUS,Kurskaya Oblast',18774,51.6667,35.2667
15759,Cranbrook,CAN,British Columbia,19259,49.5097,-115.7667
15760,Kabudarahang,IRN,Hamadan,19216,35.2083,48.7239
15761,Pinole,USA,California,19250,37.9931,-122.2834
15762,Dolny Kubin,SVK,Zilinsky,18905,49.2117,19.2992
15763,Erlanger,USA,Kentucky,19246,39.0109,-84.5864
15764,Abdulino,RUS,Orenburgskaya Oblast',19222,53.6833,53.65
15765,Ware,GBR,Hertfordshire,18799,51.8109,-0.0314
15766,Dillingen,DEU,Bavaria,18978,48.5667,10.4667
15767,Kralupy nad Vltavou,CZE,Stredocesky Kraj,18388,50.2411,14.3116
15768,Altoona,USA,Iowa,19221,41.6481,-93.4784
15769,Bethany,USA,Oklahoma,19221,35.5072,-97.6417
15770,Uzhur,RUS,Krasnoyarskiy Kray,19212,55.3167,89.8167
15771,Cambridge,NZL,Waikato,19150,-37.8833,175.4667
15772,Lumphat,KHM,Ratanakiri,19205,13.507,106.981
15773,Mount Eliza,AUS,Victoria,17888,-38.189,145.092
15774,Port Alfred,ZAF,Eastern Cape,17959,-33.6,26.8833
15775,Carlisle,USA,Pennsylvania,19198,40.1999,-77.2042
15776,Whitpain,USA,Pennsylvania,19194,40.1578,-75.2769
15777,Staveley,GBR,Derbyshire,18247,53.2694,-1.3484
15778,Milton Township,USA,New York,19179,43.0406,-73.8998
15779,Dadeldhura,NPL,Mahakali,19014,29.3,80.6
15780,Highland,USA,Utah,19175,40.4275,-111.7955
15781,Tak Bai,THA,Narathiwat,18943,6.2592,102.053
15782,Bad Driburg,DEU,North Rhine-Westphalia,19002,51.7333,9.0167
15783,La Ligua,CHL,Valparaiso,19127,-32.4494,-71.2317
15784,Prenzlau,DEU,Brandenburg,19024,53.3167,13.8667
15785,Pinecrest,USA,Florida,19155,25.665,-80.3042
15786,Cerqueira Cesar,BRA,Sao Paulo,19109,-23.0356,-49.1661
15787,Shemonaikha,KAZ,Shyghys Qazaqstan,19127,50.6328,81.9056
15788,Nikolayevsk-na-Amure,RUS,Khabarovskiy Kray,19135,53.15,140.7333
15789,Oberasbach,DEU,Bavaria,17672,49.4219,10.9583
15790,Tiffin,USA,Ohio,19130,41.1165,-83.1805
15791,Mount Airy,USA,North Carolina,19119,36.5083,-80.6154
15792,Kleinsachsenheim,DEU,Baden-Wurttemberg,18794,48.96,9.0647
15793,Ferguson,USA,Pennsylvania,19118,40.7432,-77.9403
15794,Beaconsfield,CAN,Quebec,19115,45.4333,-73.8667
15795,Saugerties,USA,New York,19109,42.0891,-73.9969
15796,Broadview Heights,USA,Ohio,19102,41.3195,-81.6782
15797,Lower Southampton,USA,Pennsylvania,19101,40.1541,-74.9903
15798,Targu Neamt,ROU,Neamt,18695,47.2025,26.3586
15799,Montville,USA,Connecticut,19094,41.4636,-72.157
15800,Mumbwa,ZMB,Central,19086,-14.9796,27.07
15801,Lower Allen,USA,Pennsylvania,19085,40.2083,-76.9287
15802,Radeberg,DEU,Saxony,18463,51.1167,13.9167
15803,Westbrook,USA,Maine,19074,43.6954,-70.3539
15804,Komarom,HUN,Komarom-Esztergom,18805,47.74,18.1217
15805,Louny,CZE,Ustecky Kraj,18313,50.3571,13.7968
15806,Wervik,BEL,Flanders,18643,50.7797,3.04
15807,Preveza,GRC,Ipeiros,19042,38.95,20.75
15808,Rawa Mazowiecka,POL,Lodzkie,17765,51.7667,20.25
15809,Alzey,DEU,Rhineland-Palatinate,18535,49.7517,8.1161
15810,Akureyri,ISL,Nordhurland Eystra,18925,65.6833,-18.1
15811,Miyatoko,JPN,Fukuoka,18934,33.6992,130.9206
15812,Springwater,CAN,Ontario,19059,44.4333,-79.7333
15813,Waterford,USA,Connecticut,19052,41.3692,-72.1483
15814,Proletarsk,RUS,Rostovskaya Oblast',19032,46.7031,41.7192
15815,Banovce nad Bebravou,SVK,Nitriansky,18350,48.7186,18.2581
15816,Red Bluff,USA,California,19039,40.1735,-122.2413
15817,Arcadia,USA,Florida,19038,27.2213,-81.8587
15818,Dankov,RUS,Lipetskaya Oblast',19017,53.25,39.15
15819,God,HUN,Pest,18218,47.6906,19.1344
15820,Onega,RUS,Arkhangel'skaya Oblast',19030,63.9167,38.0833
15821,Puerto Natales,CHL,Magallanes y de la Antartica Chilena,19023,-51.7263,-72.5062
15822,Caconde,BRA,Sao Paulo,18976,-21.5289,-46.6439
15823,Shimanovsk,RUS,Amurskaya Oblast',18643,52,127.6667
15824,Fox Crossing,USA,Wisconsin,19012,44.2229,-88.4763
15825,White Oak,USA,Maryland,19010,39.0433,-76.9906
15826,McKeesport,USA,Pennsylvania,19009,40.3419,-79.8439
15827,Mill Hill,GBR,Barnet,18451,51.62,-0.23
15828,Salcaja,GTM,Quetzaltenango,17535,14.8833,-91.45
15829,Gyomro,HUN,Pest,18301,47.4353,19.3986
15830,Atlapexco,MEX,Hidalgo,18769,21.0042,-98.5056
15831,Liberal,USA,Kansas,18990,37.0466,-100.9295
15832,Tatsuno,JPN,Nagano,18878,35.9825,137.9875
15833,Altamont,USA,Oregon,18987,42.1981,-121.7249
15834,Bideford,GBR,Devon,17107,51.016,-4.209
15835,Owego,USA,New York,18985,42.0881,-76.1906
15836,Qitai,CHN,Inner Mongolia,18831,41.5494,113.5339
15837,Westborough,USA,Massachusetts,18982,42.2681,-71.614
